Vocab,ไทย,Japanese,gosho number,Reference,,,,,,,,,,,,,,,,,,,,,
"four treatises refer to Nāgārjuna’s Treatise on the Middle Way and Treatise on the Twelve Gates, and The Treatise on the Great Perfection of Wisdom also attributed to Nāgārjuna, as well as The One-Hundred-Verse Treatise attributed to Āryadeva",บทนิพนธ์ทั้ง 4 ได้แก่ มาธยมิกศาสตร์ สิบสองทวารศาสตร์ มหาปรัชญาปารมิตาศาสตร์ของพระนาคารชุน และศตศาสตร์ของพระอารยเทพ,,2,,,,,,,,,,,,,,,,,,,,,,
four Vedas,พระเวท 4 ,,30,,,,,,,,,,,,,,,,,,,,,,
"four verbal evils of lying, flattery (or random and irresponsible speech) , defamation and duplicity ",ความประพฤติชั่วทางวาจา (วจีทุจริต) 4 อย่างได้แก่ พูดเท็จ พูดเพ้อเจ้อ (หรือพูดส่งเดชและไม่รับผิดชอบ) พูดหยาบ พูดส่อเสียด,,36,,,,,,,,,,,,,,,,,,,,,,
Four White-Haired Elders of Mount Shang  ,"4 นักพรตเฒ่าผมขาวแห่งภูเขาซาง     (They were known as Master Tung-yüan, Scholar Lu-li, Ch’i Li-chi, and Master Hsia-hüang. ) (ตงหยวน ลู่หลี่ ฉี่หลี่จี้ เซี้ยหวง) ดูเชิงอรรถ 131 เรื่องที่ 30",,"13, 30, 55",,,,,,,,,,,,,,,,,,,,,,
four-stage cycle,วัฏจักร 4 ขั้น,,17,,,,,,,,,,,,,,,,,,,,,,
fourteenth night,คืนขึ้น 14 ค่ำ,,128,,,,,,,,,,,,,,,,,,,,,,
fowl,สัตว์ปีก,,9 / 13,,,,,,,,,,,,,,,,,,,,,,
fragmentary teachings,คำสอนปลีกย่อย,,30,,,,,,,,,,,,,,,,,,,,,,
frankly and sincerely,อย่างตรงไปตรงมาและจริงใจ,,129,,,,,,,,,,,,,,,,,,,,,,
frialty,อ่อนแอ,,9,,,,,,,,,,,,,,,,,,,,,,
from moment to moment,ในแต่ละชั่วขณะ,,1,,,,,,,,,,,,,,,,,,,,,,
from time to time ,เป็นครั้งคราว,,9,,,,,,,,,,,,,,,,,,,,,,
fruit of buddhahood,"ผลแห่งการบรรลุพุทธภาวะ (29, 57) ผลแห่งโลกพุทธะ (30,35,39,48) ",,29,,,,,,,,,,,,,,,,,,,,,,
Fu Hsi,ฝูซี,,42,,,,,,,,,,,,,,,,,,,,,,
Fu-ch’un,ฟู่ชุน,,13,,,,,,,,,,,,,,,,,,,,,,
Fuji District,อำเภอฟูจิ,,"81, 167",,,,,,,,,,,,,,,,,,,,,,
Fujiwara Hidehira,ฟูจิวาระ ฮิเดฮิระ ,,32,,,,,,,,,,,,,,,,,,,,,,
Fujiwara no Fuyutsugu,ฟูจิวาระ โนะ ฟุยุจึงุ ,,68,,,,,,,,,,,,,,,,,,,,,,
Fujiwara no Kamatarikamatari,ฟูจิวาระ โนะ คามาทาริ,,257,,,,,,,,,,,,,,,,,,,,,,
Fujiwara no Kenshi,ฟูจิวาระ โนะ เคนชิ,,85,,,,,,,,,,,,,,,,,,,,,,
Fujiwara no Naritsune,ฟูจิวาระ โนะ นาริจึเนะ,,37,,,,,,,,,,,,,,,,,,,,,,
Fujiwara Yasuhira,ฟูจิวาระ ยาสุฮิระ ,,32,,,,,,,,,,,,,,,,,,,,,,
Fujiwara Yoshifusa,ท่านฟูจิวาระ โยชิฟุสะ,,16,,,,,,,,,,,,,,,,,,,,,,
fulfilled the purpose of his advent in the world ,บรรลุความปรารถนาที่มีมานานของการอุบัติขึ้นมาในโลกนี้,,13,,,,,,,,,,,,,,,,,,,,,,
fully endowed,เพียบพร้อมสมบูรณ์,,14,,,,,,,,,,,,,,,,,,,,,,
fully realized virtues,มีคุณธรรมสมบูรณ์,,47,,,,,,,,,,,,,,,,,,,,,,
fundamental object of devotion of the people of the Latter Day,สิ่งสักการะบูชาขั้นรากฐานสำหรับประชาชนในสมัยธรรมปลาย,,40,,,,,,,,,,,,,,,,,,,,,,
fundamental principle,หลักธรรมพื้นฐาน,,30,,,,,,,,,,,,,,,,,,,,,,
fundamental truth,ความจริงขั้นรากฐาน,,9,,,,,,,,,,,,,,,,,,,,,,
fundamental universal principle,กฎสากลพื้นฐาน,,,,,,,,,,,,,,,,,,,,,,,,
Gakujō-bō,,,63,,,,,,,,,,,,,,,,,,,,,,
gandharva kings and their followers,คนธรรพราชและคนธรรพ์บริวาร,,101,,,,,,,,,,,,,,,,,,,,,,
gandharvas,คนธรรพ์,,,,,,,,,,,,,,,,,,,,,,,,
Ganges sands,เม็ดทรายในแม่น้ำคงคง,,89,,,,,,,,,,,,,,,,,,,,,,
"Garland of Birth Stories, the",ชาดกมาลา,,36,,,,,,,,,,,,,,,,,,,,,,
garment made of wisteria vine,เสื้อผ้าที่จากไม้เถาแห้ง,,67,,,,,,,,,,,,,,,,,,,,,,
garuda kings and their followers,ครุฑราชและครุฑบริวาร,,101,,,,,,,,,,,,,,,,,,,,,,
gather ,รวบรวม,,3,,,,,,,,,,,,,,,,,,,,,,
gathered together fireflies to form a tuft of white hair between his eyebrows,จับหิ่งห้อยมารวมกันเพื่อทำเป็นปอยผมสีขาวตรงหว่างคิ้ว,,38,,,,,,,,,,,,,,,,,,,,,,
gathering   ,"การชุมนุม, ที่ชุมนุม",,,,,,,,,,,,,,,,,,,,,,,,
Gautama Buddha,โคดมพุทธเจ้า (อีกชื่อของพระศากยมุนีพุทธะ),,15,,,,,,,,,,,,,,,,,,,,,,
Preceptor Tokusei of Tōdai-ji,พระวินัยโทขุเซอิแห่งวัดโทไดจิ,,88,,,,,,,,,,,,,,,,,,,,,,
Reverend Tao-sui of Hsi-ming-ssu temple ,พระเถระเต้าซุ่ยแห่งวัดซิหมิงซื่อ,,88,,,,,,,,,,,,,,,,,,,,,,
Hsing-man of Fo-lung-ssu temple,พระสิงหม่านแห่งวัดฝ่อหลงซื่อ,,88,,,,,,,,,,,,,,,,,,,,,,
Reverend Shun-hsiao of Ling-kan-ssu temple,พระเถระซุนเสียวแห่งวัดหลิงคันซื่อ,,88,,,,,,,,,,,,,,,,,,,,,,
gems,เพชรพลอย,,38,,,,,,,,,,,,,,,,,,,,,,
general,แม่ทัพนายกอง,,2,,,,,,,,,,,,,,,,,,,,,,
general designation,สมัญญาทั่วไป,,40,,,,,,,,,,,,,,,,,,,,,,
General Li Kuang,แม่ทัพหลีกว่าง (แต้จิ๋ว : หลีก้วง),,128,,,,,,,,,,,,,,,,,,,,,,
Shikoku,ชิโกกุ,,88,,,,,,,,,,,,,,,,,,,,,,
general understanding,ความเข้าใจโดยรวม,,55,,,,,,,,,,,,,,,,,,,,,,
general view/ general name,ชื่อเรียกความหมายโดยรวม,,37,,,,,,,,,,,,,,,,,,,,,,
Generally speaking,โดยทัศนะรวม/ทั่วไป,,9,,,,,,,,,,,,,,,,,,,,,,
Genji,เก็นจิ,,"introduction, 38",,,,,,,,,,,,,,,,,,,,,,
Genji of Kai,หัวหน้าตระกูลเก็นจิแห่งคาอิ,,38,,,,,,,,,,,,,,,,,,,,,,
Gennin era,ยุคสมัยเง็นนิน,,2,,,,,,,,,,,,,,,,,,,,,,
gentle words,คำพูดที่นุ่มนวล,,17,,,,,,,,,,,,,,,,,,,,,,
gesture of respect,ด้วยท่าทีที่แสดงความเคารพ,,13,,,,,,,,,,,,,,,,,,,,,,
ghee,น้ำมันเนย (ฆี),,3,,,,,,,,,,,,,,,,,,,,,,
give alms,ทำบุุญถวาย,,67,,,,,,,,,,,,,,,,,,,,,,
give concrete form to,ทำให้เป็นรูปธรรมขึ้นมา,,40,,,,,,,,,,,,,,,,,,,,,,
give himself up entirely,ทุ่มเทชีวิตทั้งหมดไปกับ,,13,,,,,,,,,,,,,,,,,,,,,,
give up,พ่ายแพ้แก่,,27,,,,,,,,,,,,,,,,,,,,,,
give utterance to speech,เปล่งวาจา,,11,,,,,,,,,,,,,,,,,,,,,,
gives in to defeat,ไม่ยอมแพ้,,129,,,,,,,,,,,,,,,,,,,,,,
giving of alms,บำเพ็ญทาน,,2,,,,,,,,,,,,,,,,,,,,,,
Gladly Seen by All Living Beings,พระมาตุจฉาของพระพุทธเจ้า (ป้า),,,,,,,,,,,,,,,,,,,,,,,,
Gleanings from the Records on Prince Jōgū,ข้อมูลจากบันทึกของเจ้าชายโจงู,,"16, 38",,,,,,,,,,,,,,,,,,,,,,
"glorious mind, the most secret and sacred",จิตรุ่งโรจน์และเป็นรหัสนัย,,13,,,,,,,,,,,,,,,,,,,,,,
go against,คัดค้าน,,13,,,,,,,,,,,,,,,,,,,,,,
go/went much further,ถลำลึก,,17,,,,,,,,,,,,,,,,,,,,,,
Go'uda (emperor),จักรพรรดิโกะอุดะ,,66,,,,,,,,,,,,,,,,,,,,,,
God of the Sun,สุริยเทพ,,71,,,,,,,,,,,,,,,,,,,,,,
god of the twenty-eight constellations in the heavens,เทพแห่งนักษัตร 28 หมู่บนสวรรค์,,70,,,,,,,,,,,,,,,,,,,,,,
"god of the twenty-eight celestial houses, or lunar mansions",เทพประจำ 28 เรือนจันทร์หรือจักรราศีทางจันทรคติ,,70,,,,,,,,,,,,,,,,,,,,,,
Godaigo emperor,จักรพรรดิโงไดโงะ,,introduction,,,,,,,,,,,,,,,,,,,,,,
Godaniya,โคยานทวีป,,12,,,,,,,,,,,,,,,,,,,,,,
goddess,เทวี,,49,,,,,,,,,,,,,,,,,,,,,,
gods,เทวดา/เทพยดา,,"83, 128",,,,,,,,,,,,,,,,,,,,,,
Gods of stars,เทพแห่งดวงดาว,,13,,,,,,,,,,,,,,,,,,,,,,
Gods of sun and moon,สุริยเทพและจันทรเทพ,,,,,,,,,,,,,,,,,,,,,,,,
gods of the world of desire,เทพแห่งกามภพ,,101,,,,,,,,,,,,,,,,,,,,,,
gods of the world of form,เทพแห่งรูปภพ,,101,,,,,,,,,,,,,,,,,,,,,,
gods of these heavenly bodies,เทพยดาทั้งหลาย,,13,,,,,,,,,,,,,,,,,,,,,,
to preach the Law to his mother Māyā,เพื่อเทศนาธรรมโปรดพระนางมายา,,87,,,,,,,,,,,,,,,,,,,,,,
eclipses,สุริยุปราคา(ภาษาเขียน) สุริยคราส(ภาษาปาก),,87,,,,,,,,,,,,,,,,,,,,,,
the Meditation on the Buddha’s Ocean-like Characteristics Sutra ,พุทธญาณมุทราสาครสมาธิสูตร,,87,,,,,,,,,,,,,,,,,,,,,,
golden mouth,พระโอษฐ์ทองคำ,,37,,,,,,,,,,,,,,,,,,,,,,
golden teachings,คำสอนอันเป็นวจีทองคำ,,74,,,,,,,,,,,,,,,,,,,,,,
golden words ,วจีทองคำ,,"13 , 81, 139",,,,,,,,,,,,,,,,,,,,,,
Golden-colored World ,อภิรติวิสุทธิเกษตร,,"39, 55",,,,,,,,,,,,,,,,,,,,,,
golden-hued ,,,,,,,,,,,,,,,,,,,,,,,,,
"Gomyō, Shuen",โงเมียว และชูเอ็น,,30,,,,,,,,,,,,,,,,,,,,,,
Awakening to True Meditation Sutra,สติปัฏฐานสูตร,,87,,,,,,,,,,,,,,,,,,,,,,
Fire-Sustaining Thus Come One,อัคคีธารณตถาคต,,87,,,,,,,,,,,,,,,,,,,,,,
Fire-Sustaining ,อัคคีธารณ,,87,,,,,,,,,,,,,,,,,,,,,,
Gonzō ,พระงนโซ,,16,,,,,,,,,,,,,,,,,,,,,,
Good advice grates on the ear,คำตักเตือนที่ดีนั้นบาดหู,,89,,,,,,,,,,,,,,,,,,,,,,
good deeds,กุศล,,5,,,,,,,,,,,,,,,,,,,,,,
good deeds ,ทำดี สร้างกุศล,,9,,,,,,,,,,,,,,,,,,,,,,
good fortune / great good fortune,บุญวาสนา / บุญวาสนาอันยิ่งใหญ่ (59),,"13, 14, 30, 59, 81",,,,,,,,,,,,,,,,,,,,,,
good karma,กุศลกรรม,,13,,,,,,,,,,,,,,,,,,,,,,
Good men,สาธุชนทั้งหลาย,,2,,,,,,,,,,,,,,,,,,,,,,
good omens   / omen ,นิมิตอันเป็นมงคล   / นิมิต,,20,,,,,,,,,,,,,,,,,,,,,,
Good ways and bad way,สัมมามรรค มิจฉามรรค,,30,,,,,,,,,,,,,,,,,,,,,,
goods and evils of non-Buddhist creeds,ความดีความชั่วในหลักความเชื่อนอกพุทธศาสนา,,30,,,,,,,,,,,,,,,,,,,,,,
Goshin-ji temple ,วัดโงชินจิ,,,,,,,,,,,,,,,,,,,,,,,,
Goto-in temple,วัดโกโตอิน,,13,,,,,,,,,,,,,,,,,,,,,,
Gotoba,โกโตบะ ,,"68,105",,,,,,,,,,,,,,,,,,,,,,
government authorities,ผู้มีอำนาจรัฐ,,22,,,,,,,,,,,,,,,,,,,,,,
government officials,เจ้าหน้าที่บ้านเมือง,,15,,,,,,,,,,,,,,,,,,,,,,
governor of Musashi,เจ้าเมืองมูซาชิ,,38,,,,,,,,,,,,,,,,,,,,,,
governor of Musashi Province,ผู้ปกครองจังหวัดมูซาชิ,,22,,,,,,,,,,,,,,,,,,,,,,
governor of P'ei,เจ้าเมืองเพ่ย,,30,,,,,,,,,,,,,,,,,,,,,,
grace and equanimity,ความสง่างามและอุเบกขา(จิตใจสงบ),,259,,,,,,,,,,,,,,,,,,,,,,
Grand Historian Su Yu ,ซู่อวี่นักประวัติศาสตร์ที่ยิ่งใหญ่,,"16, 30",,,,,,,,,,,,,,,,,,,,,,
grand minister of state ,"มหาอำมาตย์แห่งรัฐ, มหาเสนาบดี",,"93, 85",,,,,,,,,,,,,,,,,,,,,,
grasp the truth,เข้าใจถึงความจริง,,34,,,,,,,,,,,,,,,,,,,,,,
grasped,เข้าใจอย่างถ่องแท้,,8,,,,,,,,,,,,,,,,,,,,,,
grave affliction,ความเจ็บป่วยที่รุนแรง,,8,,,,,,,,,,,,,,,,,,,,,,
grave error,ความผิดมหันต์,,100,,,,,,,,,,,,,,,,,,,,,,
grave offense,บาปกรรมที่หนักหนา,,2,,,,,,,,,,,,,,,,,,,,,,
grave offenses ,บาปหนักทั้งหลาย,,129,,,,,,,,,,,,,,,,,,,,,,
Great Adornment and the others of the eighty thousand bodhisattvas,พระมหาวยูหะโพธิสัตว์,,,,,,,,,,,,,,,,,,,,,,,,
Great Arrogant Brahman of India,พราหมณ์มหามานะแห่งอินเดีย,,13,,,,,,,,,,,,,,,,,,,,,,
great assembly,ที่ประชุมใหญ่,,"13,14,27,30,39, 48",,,,,,,,,,,,,,,,,,,,,,
"Great Awesome Virtue ceremony, the",พิธีบูชาสวดแผ่บุญญาธิการ,,38,,,,,,,,,,,,,,,,,,,,,,
great benevolent deities,เทพธรรมบาลผู้ยิ่งใหญ่ทั้งหลาย,,16,,,,,,,,,,,,,,,,,,,,,,
great blessing,ความดีอันยิ่งใหญ่,,43,,,,,,,,,,,,,,,,,,,,,,
great bodhisattva,มหาโพธิสัตว์,,24,,,,,,,,,,,,,,,,,,,,,,
Great Bodhisattva Hachiman,มหาโพธิสัตว์ฮะจิมัน ,,"8,13,16,17,100, 116",,,,,,,,,,,,,,,,,,,,,,
Great Bridge (ฉายาพระพุทธะ),มหาเสตุ,,,,,,,,,,,,,,,,,,,,,,,,
great citadel,มหาขุมนรก,,8,,,,,,,,,,,,,,,,,,,,,,
great citadel of the hell ,นรกอเวจี,,7,,,,,,,,,,,,,,,,,,,,,,
Great Cloud Sutra ,มหาเมฆสูตร,,30,,,,,,,,,,,,,,,,,,,,,,
Great Diligence Sutra,มหาวิริยสูตร,,47,,,,,,,,,,,,,,,,,,,,,,
great distinguishing features,รูปลักษณ์งามสง่ายิ่ง ,,5,,,,,,,,,,,,,,,,,,,,,,
fief,ที่ดินครอบครอง,,99,,,,,,,,,,,,,,,,,,,,,,
Feudalism,รูะบบเจ้าขุนมูลนาย,,99,,,,,,,,,,,,,,,,,,,,,,
great earth,มหาพสุธา,,"14, 62",,,,,,,,,,,,,,,,,,,,,,
great earthquakes,แผ่นดินไหวครั้งใหญ่,,13,,,,,,,,,,,,,,,,,,,,,,
"great enlightened disciples, the",อัครสาวก,,52,,,,,,,,,,,,,,,,,,,,,,
great evil,ความชั่วอันยิ่งใหญ่,,281,,,,,,,,,,,,,,,,,,,,,,
great evil doctrine,คำสอนชั่วร้ายแรง,,38,,,,,,,,,,,,,,,,,,,,,,
great evil-conquering force,พลังยิ่งใหญ่พิชิตความชั่วร้าย,,5,,,,,,,,,,,,,,,,,,,,,,
